UNIQUE,YEAR,DATECAPTURE,PLANID,ST,AREA,CARRIER,PLANNAME,METAL,PLANTYPE,PREMIC,PREMI27,PREMI50,PREMI2C30,PREMC2C30
,2023,11/7/22,94788NY0280021,NY,NY01,CDPHP,"HDHMO HSA Qualified 33, Silver, HSA, NS, INN, Adult Vision, Lasik, Wellness DP FP",Silver,2,,762.6,762.6,1296.41,2173.4
,2023,11/7/22,94788NY0280151,NY,NY07,CDPHP,"HDHMO 60, Bronze, ST, 3PCP, INN DP FP",Bronze,2,,719.74,719.74,1223.56,2051.26
,2023,11/7/22,94788NY0280151,NY,NY03,CDPHP,"HDHMO 60, Bronze, ST, 3PCP, INN DP FP",Bronze,2,,636.06,636.06,1081.29,1812.76
,2023,11/7/22,94788NY0280151,NY,NY01,CDPHP,"HDHMO 60, Bronze, ST, 3PCP, INN DP FP",Bronze,2,,594.34,594.34,1010.37,1693.86
,2023,11/7/22,94788NY0280131,NY,NY06,CDPHP,"HMO Hybrid 23, Gold, NS, INN, , Adult Vision, Lasik, Wellness DP FP",Gold,2,,1247.7,1247.7,2121.1,3555.96
,2023,11/7/22,94788NY0280131,NY,NY03,CDPHP,"HMO Hybrid 23, Gold, NS, INN, , Adult Vision, Lasik, Wellness DP FP",Gold,2,,1042.49,1042.49,1772.23,2971.09
,2023,11/7/22,94788NY0280131,NY,NY07,CDPHP,"HMO Hybrid 23, Gold, NS, INN, , Adult Vision, Lasik, Wellness DP FP",Gold,2,,1184.67,1184.67,2013.94,3376.31
,2023,11/7/22,94788NY0280151,NY,NY06,CDPHP,"HDHMO 60, Bronze, ST, 3PCP, INN DP FP",Bronze,2,,756.84,756.84,1286.63,2157
,2023,11/7/22,94788NY0280131,NY,NY01,CDPHP,"HMO Hybrid 23, Gold, NS, INN, , Adult Vision, Lasik, Wellness DP FP",Gold,2,,971.61,971.61,1651.74,2769.09
,2023,12/29/22,41046NY0010015,NY,NY01,Anthem,"HealthPlus Gatekeeper X, Gold, ST, INN, Individual Network Pediatric Dental DP FP Dep 29",Gold,2,,980.85,980.85,1667.45,2795.42
,2023,12/29/22,41046NY0010015,NY,NY07,Anthem,"HealthPlus Gatekeeper X, Gold, ST, INN, Individual Network Pediatric Dental DP FP Dep 29",Gold,2,,1629.34,1629.34,2769.88,4643.62
,2023,12/29/22,41046NY0010025,NY,NY01,Anthem,"HealthPlus Gatekeeper X, Platinum Child Only, ST, INN, Individual Network, Pediatric Dental FP",Platinum,2,485.76,,,,
,2023,12/29/22,41046NY0010025,NY,NY07,Anthem,"HealthPlus Gatekeeper X, Platinum Child Only, ST, INN, Individual Network, Pediatric Dental FP",Platinum,2,806.91,,,,
,2023,12/29/22,41046NY0010035,NY,NY01,Anthem,"HealthPlus Gatekeeper X, Bronze Child Only, ST3PCP, INN, Individual Network, Pediatric Dental FP",Expanded_bronze,2,231.27,,,,
,2023,12/29/22,41046NY0010035,NY,NY07,Anthem,"HealthPlus Gatekeeper X, Bronze Child Only, ST3PCP, INN, Individual Network, Pediatric Dental FP",Expanded_bronze,2,384.17,,,,
,2023,12/29/22,41046NY0020021,NY,NY07,Anthem,"HealthPlus Gatekeeper, Platinum, ST, INN, Individual Network, Pediatric Dental, SNF DP FP",Platinum,2,,1903.12,1903.12,3235.3,5423.89
,2023,12/29/22,41046NY0020021,NY,NY01,Anthem,"HealthPlus Gatekeeper, Platinum, ST, INN, Individual Network, Pediatric Dental, SNF DP FP",Platinum,2,,1145.66,1145.66,1947.62,3265.13
,2023,12/29/22,41046NY0010005,NY,NY01,Anthem,"HealthPlus Gatekeeper X, Gold, ST, INN, Individual Network, Pediatric Dental DP FP",Gold,2,,941.59,941.59,1600.7,2683.53
,2023,12/29/22,41046NY0020033,NY,NY01,Anthem,"HealthPlus Gatekeeper, Bronze Child Only, ST3PCP, INN, Individual Network, Pediatric Dental, SNF FP",Expanded_bronze,2,231.51,,,,
,2023,12/29/22,41046NY0020033,NY,NY07,Anthem,"HealthPlus Gatekeeper, Bronze Child Only, ST3PCP, INN, Individual Network, Pediatric Dental, SNF FP",Expanded_bronze,2,384.58,,,,
,2023,12/29/22,41046NY0010017,NY,NY01,Anthem,"HealthPlus Gatekeeper X, Platinum, ST, INN, Individual Network Pediatric Dental DP FP Dep 29",Platinum,2,,1192.36,1192.36,2027.01,3398.23
,2023,12/29/22,41046NY0010017,NY,NY07,Anthem,"HealthPlus Gatekeeper X, Platinum, ST, INN, Individual Network Pediatric Dental DP FP Dep 29",Platinum,2,,1980.69,1980.69,3367.17,5644.97
,2023,12/29/22,41046NY0010005,NY,NY07,Anthem,"HealthPlus Gatekeeper X, Gold, ST, INN, Individual Network, Pediatric Dental DP FP",Gold,2,,1564.12,1564.12,2659,4457.74
,2023,12/29/22,41046NY0010007,NY,NY01,Anthem,"HealthPlus Gatekeeper X, Platinum, ST, INN, Individual Network, Pediatric Dental DP FP",Platinum,2,,1144.84,1144.84,1946.23,3262.79
,2023,12/29/22,41046NY0010007,NY,NY07,Anthem,"HealthPlus Gatekeeper X, Platinum, ST, INN, Individual Network, Pediatric Dental DP FP",Platinum,2,,1901.74,1901.74,3232.96,5419.96
,2023,12/29/22,41046NY0020035,NY,NY01,Anthem,"HealthPlus Gatekeeper, Bronze, ST3PCP, INN, Individual Network, Pediatric Dental, SNF DP FP",Expanded_bronze,2,,557.91,557.91,948.45,1590.04
,2023,12/29/22,41046NY0020035,NY,NY07,Anthem,"HealthPlus Gatekeeper, Bronze, ST3PCP, INN, Individual Network, Pediatric Dental, SNF DP FP",Expanded_bronze,2,,926.78,926.78,1575.53,2641.32
,2023,12/29/22,41046NY0020013,NY,NY01,Anthem,"HealthPlus Gatekeeper, Silver, ST, INN, Individual Network, Pediatric Dental, SNF DP FP",Silver,2,,753.8,753.8,1281.46,2148.33
,2023,12/29/22,41046NY0020013,NY,NY07,Anthem,"HealthPlus Gatekeeper, Silver, ST, INN, Individual Network, Pediatric Dental, SNF DP FP",Silver,2,,1252.18,1252.18,2128.71,3568.71
,2023,12/29/22,41046NY0020023,NY,NY01,Anthem,"HealthPlus Gatekeeper, Platinum, ST, INN, Individual Network Pediatric Dental, SNF DP FP Dep 29",Platinum,2,,1193.27,1193.27,2028.56,3400.82
,2023,12/29/22,41046NY0020023,NY,NY07,Anthem,"HealthPlus Gatekeeper, Platinum, ST, INN, Individual Network Pediatric Dental, SNF DP FP Dep 29",Platinum,2,,1982.2,1982.2,3369.74,5649.27
,2023,12/29/22,41046NY0010009,NY,NY01,Anthem,"HealthPlus Gatekeeper X, Catastrophic, ST, INN, Individual Network, Pediatric Dental DP FP",Catastrophic,2,,242.01,242.01,411.42,689.73
,2023,12/29/22,41046NY0010009,NY,NY07,Anthem,"HealthPlus Gatekeeper X, Catastrophic, ST, INN, Individual Network, Pediatric Dental DP FP",Catastrophic,2,,402.01,402.01,683.42,1145.73
,2023,12/29/22,41046NY0010003-05,NY,NY01,Anthem,"HealthPlus Gatekeeper X, Silver, ST, INN, Individual Network, Pediatric Dental DP FP",Silver,2,,753.22,753.22,1280.47,2146.68
,2023,12/29/22,41046NY0010003-05,NY,NY07,Anthem,"HealthPlus Gatekeeper X, Silver, ST, INN, Individual Network, Pediatric Dental DP FP",Silver,2,,1251.21,1251.21,2127.06,3565.95
,2023,12/29/22,41046NY0010037,NY,NY07,Anthem,"HealthPlus Gatekeeper X, Bronze, ST3PCP, INN, Individual Network, Pediatric Dental DP FP",Expanded_bronze,2,,926.09,926.09,1574.35,2639.36
,2023,12/29/22,41046NY0010037,NY,NY01,Anthem,"HealthPlus Gatekeeper X, Bronze, ST3PCP, INN, Individual Network, Pediatric Dental DP FP",Expanded_bronze,2,,557.5,557.5,947.75,1588.88
,2023,12/29/22,41046NY0020017,NY,NY01,Anthem,"HealthPlus Gatekeeper, Gold, ST, INN, Individual Network, Pediatric Dental, SNF DP FP",Gold,2,,942.25,942.25,1601.83,2685.41
,2023,12/29/22,41046NY0020017,NY,NY07,Anthem,"HealthPlus Gatekeeper, Gold, ST, INN, Individual Network, Pediatric Dental, SNF DP FP",Gold,2,,1565.22,1565.22,2660.87,4460.88
,2023,12/29/22,41046NY0010039,NY,NY01,Anthem,"HealthPlus Gatekeeper X, Bronze, ST3PCP, INN, Individual Network Pediatric Dental DP FP Dep 29",Expanded_bronze,2,,581.06,581.06,987.8,1656.02
,2023,12/29/22,41046NY0010039,NY,NY07,Anthem,"HealthPlus Gatekeeper X, Bronze, ST3PCP, INN, Individual Network Pediatric Dental DP FP Dep 29",Expanded_bronze,2,,965.22,965.22,1640.87,2750.88
,2023,12/29/22,41046NY0010003,NY,NY01,Anthem,"HealthPlus Gatekeeper X, Silver, ST, INN, Individual Network, Pediatric Dental DP FP",Silver,2,,753.22,753.22,1280.47,2146.68
,2023,12/29/22,41046NY0010003,NY,NY07,Anthem,"HealthPlus Gatekeeper X, Silver, ST, INN, Individual Network, Pediatric Dental DP FP",Silver,2,,1251.21,1251.21,2127.06,3565.95
,2023,12/29/22,41046NY0010003-06,NY,NY01,Anthem,"HealthPlus Gatekeeper X, Silver, ST, INN, Individual Network, Pediatric Dental DP FP",Silver,2,,753.22,753.22,1280.47,2146.68
,2023,12/29/22,41046NY0010003-06,NY,NY07,Anthem,"HealthPlus Gatekeeper X, Silver, ST, INN, Individual Network, Pediatric Dental DP FP",Silver,2,,1251.21,1251.21,2127.06,3565.95
,2023,12/29/22,41046NY0010003-04,NY,NY01,Anthem,"HealthPlus Gatekeeper X, Silver, ST, INN, Individual Network, Pediatric Dental DP FP",Silver,2,,753.22,753.22,1280.47,2146.68
,2023,12/29/22,41046NY0010003-04,NY,NY07,Anthem,"HealthPlus Gatekeeper X, Silver, ST, INN, Individual Network, Pediatric Dental DP FP",Silver,2,,1251.21,1251.21,2127.06,3565.95
,2023,12/29/22,41046NY0010008,NY,NY01,Anthem,"HealthPlus Gatekeeper X, Platinum, ST, INN, Individual Network, Pediatric Dental DP FP",Platinum,2,,1144.84,1144.84,1946.23,3262.79
,2023,12/29/22,41046NY0010008,NY,NY08,Anthem,"HealthPlus Gatekeeper X, Platinum, ST, INN, Individual Network, Pediatric Dental DP FP",Platinum,2,,1220.93,1220.93,2075.58,3479.65
,2023,12/29/22,41046NY0010008,NY,NY03,Anthem,"HealthPlus Gatekeeper X, Platinum, ST, INN, Individual Network, Pediatric Dental DP FP",Platinum,2,,1350.28,1350.28,2295.48,3848.3
,2023,12/29/22,41046NY0010008,NY,NY04,Anthem,"HealthPlus Gatekeeper X, Platinum, ST, INN, Individual Network, Pediatric Dental DP FP",Platinum,2,,1331.45,1331.45,2263.47,3794.63
,2023,12/29/22,41046NY0010004-05,NY,NY01,Anthem,"HealthPlus Gatekeeper X, Silver, ST, INN, Individual Network, Pediatric Dental DP FP",Silver,2,,753.22,753.22,1280.47,2146.68
,2023,12/29/22,41046NY0010004-05,NY,NY08,Anthem,"HealthPlus Gatekeeper X, Silver, ST, INN, Individual Network, Pediatric Dental DP FP",Silver,2,,803.29,803.29,1365.59,2289.38
,2023,12/29/22,41046NY0010004-05,NY,NY03,Anthem,"HealthPlus Gatekeeper X, Silver, ST, INN, Individual Network, Pediatric Dental DP FP",Silver,2,,888.39,888.39,1510.26,2531.91
,2023,12/29/22,41046NY0010004-05,NY,NY04,Anthem,"HealthPlus Gatekeeper X, Silver, ST, INN, Individual Network, Pediatric Dental DP FP",Silver,2,,876,876,1489.2,2496.6
,2023,12/29/22,41046NY0010004-04,NY,NY08,Anthem,"HealthPlus Gatekeeper X, Silver, ST, INN, Individual Network, Pediatric Dental DP FP",Silver,2,,803.29,803.29,1365.59,2289.38
,2023,12/29/22,41046NY0010004-04,NY,NY03,Anthem,"HealthPlus Gatekeeper X, Silver, ST, INN, Individual Network, Pediatric Dental DP FP",Silver,2,,888.39,888.39,1510.26,2531.91
,2023,12/29/22,41046NY0010004-04,NY,NY01,Anthem,"HealthPlus Gatekeeper X, Silver, ST, INN, Individual Network, Pediatric Dental DP FP",Silver,2,,753.22,753.22,1280.47,2146.68
,2023,12/29/22,41046NY0010004-04,NY,NY04,Anthem,"HealthPlus Gatekeeper X, Silver, ST, INN, Individual Network, Pediatric Dental DP FP",Silver,2,,876,876,1489.2,2496.6
,2023,12/29/22,41046NY0010004-06,NY,NY01,Anthem,"HealthPlus Gatekeeper X, Silver, ST, INN, Individual Network, Pediatric Dental DP FP",Silver,2,,753.22,753.22,1280.47,2146.68
,2023,12/29/22,41046NY0010004-06,NY,NY08,Anthem,"HealthPlus Gatekeeper X, Silver, ST, INN, Individual Network, Pediatric Dental DP FP",Silver,2,,803.29,803.29,1365.59,2289.38
,2023,12/29/22,41046NY0010004-06,NY,NY03,Anthem,"HealthPlus Gatekeeper X, Silver, ST, INN, Individual Network, Pediatric Dental DP FP",Silver,2,,888.39,888.39,1510.26,2531.91
,2023,12/29/22,41046NY0010004-06,NY,NY04,Anthem,"HealthPlus Gatekeeper X, Silver, ST, INN, Individual Network, Pediatric Dental DP FP",Silver,2,,876,876,1489.2,2496.6
,2023,12/29/22,41046NY0010022-06,NY,NY01,Anthem,"HealthPlus Gatekeeper X, Silver Child Only, ST, INN, Individual Network, Pediatric Dental FP",Silver,2,315.9,,,,
,2023,12/29/22,41046NY0010022-06,NY,NY08,Anthem,"HealthPlus Gatekeeper X, Silver Child Only, ST, INN, Individual Network, Pediatric Dental FP",Silver,2,336.9,,,,
,2023,12/29/22,41046NY0010022-06,NY,NY03,Anthem,"HealthPlus Gatekeeper X, Silver Child Only, ST, INN, Individual Network, Pediatric Dental FP",Silver,2,372.59,,,,
,2023,12/29/22,41046NY0010022-06,NY,NY04,Anthem,"HealthPlus Gatekeeper X, Silver Child Only, ST, INN, Individual Network, Pediatric Dental FP",Silver,2,367.4,,,,
,2023,12/29/22,41046NY0010006,NY,NY01,Anthem,"HealthPlus Gatekeeper X, Gold, ST, INN, Individual Network, Pediatric Dental DP FP",Gold,2,,941.59,941.59,1600.7,2683.53
,2023,12/29/22,41046NY0010006,NY,NY03,Anthem,"HealthPlus Gatekeeper X, Gold, ST, INN, Individual Network, Pediatric Dental DP FP",Gold,2,,1110.56,1110.56,1887.95,3165.1
,2023,12/29/22,41046NY0010006,NY,NY08,Anthem,"HealthPlus Gatekeeper X, Gold, ST, INN, Individual Network, Pediatric Dental DP FP",Gold,2,,1004.17,1004.17,1707.09,2861.88
,2023,12/29/22,41046NY0010006,NY,NY04,Anthem,"HealthPlus Gatekeeper X, Gold, ST, INN, Individual Network, Pediatric Dental DP FP",Gold,2,,1095.08,1095.08,1861.64,3120.98
,2023,12/29/22,41046NY0020036,NY,NY01,Anthem,"HealthPlus Gatekeeper, Bronze, ST3PCP, INN, Individual Network, Pediatric Dental, SNF DP FP",Expanded_bronze,2,,557.91,557.91,948.45,1590.04
,2023,12/29/22,41046NY0020036,NY,NY03,Anthem,"HealthPlus Gatekeeper, Bronze, ST3PCP, INN, Individual Network, Pediatric Dental, SNF DP FP",Expanded_bronze,2,,658.03,658.03,1118.65,1875.39
,2023,12/29/22,41046NY0020036,NY,NY04,Anthem,"HealthPlus Gatekeeper, Bronze, ST3PCP, INN, Individual Network, Pediatric Dental, SNF DP FP",Expanded_bronze,2,,648.86,648.86,1103.06,1849.25
,2023,12/29/22,41046NY0020036,NY,NY08,Anthem,"HealthPlus Gatekeeper, Bronze, ST3PCP, INN, Individual Network, Pediatric Dental, SNF DP FP",Expanded_bronze,2,,594.99,594.99,1011.48,1695.72
,2023,12/29/22,41046NY0020038,NY,NY01,Anthem,"HealthPlus Gatekeeper, Bronze, ST3PCP, INN, Individual Network Pediatric Dental, SNF DP FP Dep 29",Expanded_bronze,2,,581.47,581.47,988.5,1657.19
,2023,12/29/22,41046NY0020038,NY,NY03,Anthem,"HealthPlus Gatekeeper, Bronze, ST3PCP, INN, Individual Network Pediatric Dental, SNF DP FP Dep 29",Expanded_bronze,2,,685.82,685.82,1165.89,1954.59
,2023,12/29/22,41046NY0020038,NY,NY04,Anthem,"HealthPlus Gatekeeper, Bronze, ST3PCP, INN, Individual Network Pediatric Dental, SNF DP FP Dep 29",Expanded_bronze,2,,676.25,676.25,1149.63,1927.31
,2023,12/29/22,41046NY0020038,NY,NY08,Anthem,"HealthPlus Gatekeeper, Bronze, ST3PCP, INN, Individual Network Pediatric Dental, SNF DP FP Dep 29",Expanded_bronze,2,,620.12,620.12,1054.2,1767.34
,2023,12/29/22,41046NY0020014,NY,NY01,Anthem,"HealthPlus Gatekeeper, Silver, ST, INN, Individual Network, Pediatric Dental, SNF DP FP",Silver,2,,753.8,753.8,1281.46,2148.33
,2023,12/29/22,41046NY0020014,NY,NY08,Anthem,"HealthPlus Gatekeeper, Silver, ST, INN, Individual Network, Pediatric Dental, SNF DP FP",Silver,2,,803.9,803.9,1366.63,2291.12
,2023,12/29/22,41046NY0020014,NY,NY03,Anthem,"HealthPlus Gatekeeper, Silver, ST, INN, Individual Network, Pediatric Dental, SNF DP FP",Silver,2,,889.07,889.07,1511.42,2533.85
,2023,12/29/22,41046NY0020014,NY,NY04,Anthem,"HealthPlus Gatekeeper, Silver, ST, INN, Individual Network, Pediatric Dental, SNF DP FP",Silver,2,,876.68,876.68,1490.36,2498.54
,2023,12/29/22,41046NY0020018,NY,NY01,Anthem,"HealthPlus Gatekeeper, Gold, ST, INN, Individual Network, Pediatric Dental, SNF DP FP",Gold,2,,942.25,942.25,1601.83,2685.41
,2023,12/29/22,41046NY0020018,NY,NY08,Anthem,"HealthPlus Gatekeeper, Gold, ST, INN, Individual Network, Pediatric Dental, SNF DP FP",Gold,2,,1004.88,1004.88,1708.3,2863.91
,2023,12/29/22,41046NY0020018,NY,NY03,Anthem,"HealthPlus Gatekeeper, Gold, ST, INN, Individual Network, Pediatric Dental, SNF DP FP",Gold,2,,1111.34,1111.34,1889.28,3167.32
,2023,12/29/22,41046NY0020018,NY,NY04,Anthem,"HealthPlus Gatekeeper, Gold, ST, INN, Individual Network, Pediatric Dental, SNF DP FP",Gold,2,,1095.85,1095.85,1862.95,3123.17
,2023,12/29/22,41046NY0020022,NY,NY08,Anthem,"HealthPlus Gatekeeper, Platinum, ST, INN, Individual Network, Pediatric Dental, SNF DP FP",Platinum,2,,1221.81,1221.81,2077.08,3482.16
,2023,12/29/22,41046NY0020022,NY,NY03,Anthem,"HealthPlus Gatekeeper, Platinum, ST, INN, Individual Network, Pediatric Dental, SNF DP FP",Platinum,2,,1351.26,1351.26,2297.14,3851.09
,2023,12/29/22,41046NY0020022,NY,NY01,Anthem,"HealthPlus Gatekeeper, Platinum, ST, INN, Individual Network, Pediatric Dental, SNF DP FP",Platinum,2,,1145.66,1145.66,1947.62,3265.13
,2023,12/29/22,41046NY0020022,NY,NY04,Anthem,"HealthPlus Gatekeeper, Platinum, ST, INN, Individual Network, Pediatric Dental, SNF DP FP",Platinum,2,,1332.41,1332.41,2265.1,3797.37
,2023,12/29/22,41046NY0010018,NY,NY01,Anthem,"HealthPlus Gatekeeper X, Platinum, ST, INN, Individual Network Pediatric Dental DP FP Dep 29",Platinum,2,,1192.36,1192.36,2027.01,3398.23
,2023,12/29/22,41046NY0010018,NY,NY08,Anthem,"HealthPlus Gatekeeper X, Platinum, ST, INN, Individual Network Pediatric Dental DP FP Dep 29",Platinum,2,,1271.61,1271.61,2161.74,3624.09
,2023,12/29/22,41046NY0010018,NY,NY03,Anthem,"HealthPlus Gatekeeper X, Platinum, ST, INN, Individual Network Pediatric Dental DP FP Dep 29",Platinum,2,,1406.34,1406.34,2390.78,4008.07
,2023,12/29/22,41046NY0010018,NY,NY04,Anthem,"HealthPlus Gatekeeper X, Platinum, ST, INN, Individual Network Pediatric Dental DP FP Dep 29",Platinum,2,,1386.72,1386.72,2357.42,3952.15
,2023,12/29/22,41046NY0020004,NY,NY08,Anthem,"HealthPlus Gatekeeper, Platinum Child Only, ST, INN, Individual Network, Pediatric Dental, SNF FP",Platinum,2,518.39,,,,
,2023,12/29/22,41046NY0020004,NY,NY04,Anthem,"HealthPlus Gatekeeper, Platinum Child Only, ST, INN, Individual Network, Pediatric Dental, SNF FP",Platinum,2,565.32,,,,
,2023,12/29/22,41046NY0020004,NY,NY01,Anthem,"HealthPlus Gatekeeper, Platinum Child Only, ST, INN, Individual Network, Pediatric Dental, SNF FP",Platinum,2,486.09,,,,
,2023,12/29/22,41046NY0020004,NY,NY03,Anthem,"HealthPlus Gatekeeper, Platinum Child Only, ST, INN, Individual Network, Pediatric Dental, SNF FP",Platinum,2,573.32,,,,
,2023,12/29/22,41046NY0010010,NY,NY01,Anthem,"HealthPlus Gatekeeper X, Catastrophic, ST, INN, Individual Network, Pediatric Dental DP FP",Catastrophic,2,,242.01,242.01,411.42,689.73
,2023,12/29/22,41046NY0010010,NY,NY08,Anthem,"HealthPlus Gatekeeper X, Catastrophic, ST, INN, Individual Network, Pediatric Dental DP FP",Catastrophic,2,,258.1,258.1,438.77,735.59
,2023,12/29/22,41046NY0010010,NY,NY03,Anthem,"HealthPlus Gatekeeper X, Catastrophic, ST, INN, Individual Network, Pediatric Dental DP FP",Catastrophic,2,,285.44,285.44,485.25,813.5
,2023,12/29/22,41046NY0010010,NY,NY04,Anthem,"HealthPlus Gatekeeper X, Catastrophic, ST, INN, Individual Network, Pediatric Dental DP FP",Catastrophic,2,,281.46,281.46,478.48,802.16
,2023,12/29/22,41046NY0010040,NY,NY01,Anthem,"HealthPlus Gatekeeper X, Bronze, ST3PCP, INN, Individual Network Pediatric Dental DP FP Dep 29",Expanded_bronze,2,,581.06,581.06,987.8,1656.02
,2023,12/29/22,41046NY0010040,NY,NY08,Anthem,"HealthPlus Gatekeeper X, Bronze, ST3PCP, INN, Individual Network Pediatric Dental DP FP Dep 29",Expanded_bronze,2,,619.68,619.68,1053.46,1766.09
,2023,12/29/22,41046NY0010040,NY,NY04,Anthem,"HealthPlus Gatekeeper X, Bronze, ST3PCP, INN, Individual Network Pediatric Dental DP FP Dep 29",Expanded_bronze,2,,675.77,675.77,1148.81,1925.94
,2023,12/29/22,41046NY0010040,NY,NY03,Anthem,"HealthPlus Gatekeeper X, Bronze, ST3PCP, INN, Individual Network Pediatric Dental DP FP Dep 29",Expanded_bronze,2,,685.33,685.33,1165.06,1953.19
,2023,12/29/22,41046NY0020024,NY,NY08,Anthem,"HealthPlus Gatekeeper, Platinum, ST, INN, Individual Network Pediatric Dental, SNF DP FP Dep 29",Platinum,2,,1272.58,1272.58,2163.39,3626.85
,2023,12/29/22,41046NY0020024,NY,NY04,Anthem,"HealthPlus Gatekeeper, Platinum, ST, INN, Individual Network Pediatric Dental, SNF DP FP Dep 29",Platinum,2,,1387.78,1387.78,2359.23,3955.17
,2023,12/29/22,41046NY0020024,NY,NY03,Anthem,"HealthPlus Gatekeeper, Platinum, ST, INN, Individual Network Pediatric Dental, SNF DP FP Dep 29",Platinum,2,,1407.41,1407.41,2392.6,4011.12
,2023,12/29/22,41046NY0010038,NY,NY08,Anthem,"HealthPlus Gatekeeper X, Bronze, ST3PCP, INN, Individual Network, Pediatric Dental DP FP",Expanded_bronze,2,,594.55,594.55,1010.74,1694.47
,2023,12/29/22,41046NY0010038,NY,NY03,Anthem,"HealthPlus Gatekeeper X, Bronze, ST3PCP, INN, Individual Network, Pediatric Dental DP FP",Expanded_bronze,2,,657.54,657.54,1117.82,1873.99
,2023,12/29/22,41046NY0020024,NY,NY01,Anthem,"HealthPlus Gatekeeper, Platinum, ST, INN, Individual Network Pediatric Dental, SNF DP FP Dep 29",Platinum,2,,1193.27,1193.27,2028.56,3400.82
,2023,12/29/22,41046NY0010038,NY,NY04,Anthem,"HealthPlus Gatekeeper X, Bronze, ST3PCP, INN, Individual Network, Pediatric Dental DP FP",Expanded_bronze,2,,648.38,648.38,1102.25,1847.88
,2023,12/29/22,41046NY0010038,NY,NY01,Anthem,"HealthPlus Gatekeeper X, Bronze, ST3PCP, INN, Individual Network, Pediatric Dental DP FP",Expanded_bronze,2,,557.5,557.5,947.75,1588.88
,2023,12/29/22,41046NY0010004,NY,NY01,Anthem,"HealthPlus Gatekeeper X, Silver, ST, INN, Individual Network, Pediatric Dental DP FP",Silver,2,,753.22,753.22,1280.47,2146.68
,2023,12/29/22,41046NY0010004,NY,NY08,Anthem,"HealthPlus Gatekeeper X, Silver, ST, INN, Individual Network, Pediatric Dental DP FP",Silver,2,,803.29,803.29,1365.59,2289.38
,2023,12/29/22,41046NY0010004,NY,NY03,Anthem,"HealthPlus Gatekeeper X, Silver, ST, INN, Individual Network, Pediatric Dental DP FP",Silver,2,,888.39,888.39,1510.26,2531.91
,2023,12/29/22,41046NY0010004,NY,NY04,Anthem,"HealthPlus Gatekeeper X, Silver, ST, INN, Individual Network, Pediatric Dental DP FP",Silver,2,,876,876,1489.2,2496.6
,2023,12/29/22,61405NY0020005,NY,NY04,HealthFirst,"Healthfirst Silver Total EPO, Age 29 Rider DP FP Dep 29",Silver,4,,911.44,911.44,1549.45,2597.6
,2023,12/29/22,61405NY0020005,NY,NY08,HealthFirst,"Healthfirst Silver Total EPO, Age 29 Rider DP FP Dep 29",Silver,4,,892.4,892.4,1517.08,2543.34
,2023,6/2/23,54235NY0010005,NY,NY04,UnitedHealthcare,S UHC Compass Std $1300 $30/50 FP,Silver,2,,1213.87,1213.87,2427.74,3459.53
,2023,6/2/23,54235NY0010005,NY,NY03,UnitedHealthcare,S UHC Compass Std $1300 $30/50 FP,Silver,2,,1213.87,1213.87,2427.74,3459.53
,2023,6/2/23,54235NY0010005,NY,NY08,UnitedHealthcare,S UHC Compass Std $1300 $30/50 FP,Silver,2,,1213.87,1213.87,2427.74,3459.53
,2023,6/7/23,54235NY0010030-05,NY,NY08,UnitedHealthcare,S UHC Compass $40/75 87 CSR FP,Silver,2,,1138.79,1138.79,2277.58,3245.55
,2023,6/7/23,54235NY0010030-05,NY,NY04,UnitedHealthcare,S UHC Compass $40/75 87 CSR FP,Silver,2,,1138.79,1138.79,2277.58,3245.55
,2023,6/7/23,54235NY0010030-05,NY,NY03,UnitedHealthcare,S UHC Compass $40/75 87 CSR FP,Silver,2,,1138.79,1138.79,2277.58,3245.55
,2023,6/7/23,54235NY0010023-04,NY,NY08,UnitedHealthcare,S UHC Compass Std $1300 $30/50 73 CSR FP,Silver,2,500.12,,,,
,2023,6/7/23,54235NY0010023-04,NY,NY04,UnitedHealthcare,S UHC Compass Std $1300 $30/50 73 CSR FP,Silver,2,500.12,,,,
,2023,6/7/23,54235NY0010023-04,NY,NY03,UnitedHealthcare,S UHC Compass Std $1300 $30/50 73 CSR FP,Silver,2,500.12,,,,
,2023,6/7/23,54235NY0010032-05,NY,NY08,UnitedHealthcare,S UHC Compass $40/75 87 CSR FP,Silver,2,469.18,,,,
,2023,6/7/23,54235NY0010032-05,NY,NY03,UnitedHealthcare,S UHC Compass $40/75 87 CSR FP,Silver,2,469.18,,,,
,2023,6/7/23,54235NY0010032-05,NY,NY04,UnitedHealthcare,S UHC Compass $40/75 87 CSR FP,Silver,2,469.18,,,,
,2023,6/7/23,54235NY0010005-05,NY,NY08,UnitedHealthcare,S UHC Compass Std $1300 $30/50 87 CSR FP,Silver,2,,1213.87,1213.87,2427.74,3459.53
,2023,6/7/23,54235NY0010005-05,NY,NY04,UnitedHealthcare,S UHC Compass Std $1300 $30/50 87 CSR FP,Silver,2,,1213.87,1213.87,2427.74,3459.53
,2023,6/7/23,54235NY0010005-05,NY,NY03,UnitedHealthcare,S UHC Compass Std $1300 $30/50 87 CSR FP,Silver,2,,1213.87,1213.87,2427.74,3459.53
,2023,6/7/23,54235NY0010006-04,NY,NY08,UnitedHealthcare,S UHC Compass Std $1300 $30/50 73 CSR FP Dep 29,Silver,2,,1518.55,1518.55,3037.1,4327.87
